,PacketTime,X,Y,NormalPressure,DeltaT,DistJump,Velocity,PressurePrev,PressureCurr,IsBoundary,Trial
52,454377540,5626,25017,0,5.0,12.649110640673518,2529.8221281347037,0.0,0,False,0
53,454377545,5621,25029,0,5.0,13.0,2600.0,0.0,0,False,0
54,454377550,5616,25041,0,5.0,13.0,2600.0,0.0,0,False,0
55,454377555,5611,25053,0,5.0,13.0,2600.0,0.0,0,False,0
56,454377560,5609,25060,0,5.0,7.280109889280518,1456.0219778561036,0.0,0,False,0
57,454377565,5604,25073,0,5.0,13.92838827718412,2785.677655436824,0.0,0,False,0
58,454377570,5599,25086,0,5.0,13.92838827718412,2785.677655436824,0.0,0,False,0
59,454377575,5594,25099,0,5.0,13.92838827718412,2785.677655436824,0.0,0,False,0
60,454377580,5589,25112,0,5.0,13.92838827718412,2785.677655436824,0.0,0,False,0
61,454377585,5584,25126,0,5.0,14.866068747318506,2973.2137494637013,0.0,0,False,0
62,454377590,5581,25132,0,5.0,6.708203932499369,1341.640786499874,0.0,0,False,0
63,454377594,5576,25145,0,4.0,13.92838827718412,3482.0970692960295,0.0,0,False,0
64,454377599,5572,25157,0,5.0,12.649110640673518,2529.8221281347037,0.0,0,False,0
65,454377604,5567,25169,0,5.0,13.0,2600.0,0.0,0,False,0
66,454377609,5563,25180,0,5.0,11.704699910719626,2340.939982143925,0.0,0,False,0
67,454377614,5558,25191,0,5.0,12.083045973594572,2416.6091947189143,0.0,0,False,0
68,454377619,5554,25202,0,5.0,11.704699910719626,2340.939982143925,0.0,0,False,0
69,454377624,5550,25213,0,5.0,11.704699910719626,2340.939982143925,0.0,0,False,0
70,454377629,5546,25223,0,5.0,10.770329614269007,2154.0659228538016,0.0,0,False,0
71,454377634,5543,25233,0,5.0,10.44030650891055,2088.06130178211,0.0,0,False,0
72,454377639,5540,25243,0,5.0,10.44030650891055,2088.06130178211,0.0,0,False,0
73,454377644,5538,25253,0,5.0,10.198039027185569,2039.6078054371137,0.0,0,False,0
74,454377649,5537,25258,0,5.0,5.0990195135927845,1019.8039027185569,0.0,0,False,0
75,454377654,5535,25268,0,5.0,10.198039027185569,2039.6078054371137,0.0,0,False,0
76,454377659,5534,25278,0,5.0,10.04987562112089,2009.975124224178,0.0,0,False,0
77,454377664,5532,25288,0,5.0,10.198039027185569,2039.6078054371137,0.0,0,False,0
78,454377669,5531,25298,0,5.0,10.04987562112089,2009.975124224178,0.0,0,False,0
79,454377674,5531,25309,0,5.0,11.0,2200.0,0.0,0,False,0
80,454377679,5530,25318,0,5.0,9.055385138137417,1811.0770276274834,0.0,0,False,0
81,454377684,5530,25328,0,5.0,10.0,2000.0,0.0,0,False,0
82,454377689,5530,25338,0,5.0,10.0,2000.0,0.0,0,False,0
83,454377694,5530,25347,0,5.0,9.0,1800.0,0.0,0,False,0
84,454377699,5530,25356,0,5.0,9.0,1800.0,0.0,0,False,0
85,454377704,5530,25365,0,5.0,9.0,1800.0,0.0,0,False,0
86,454377709,5530,25374,0,5.0,9.0,1800.0,0.0,0,False,0
87,454377714,5529,25381,0,5.0,7.0710678118654755,1414.213562373095,0.0,0,False,0
88,454377719,5529,25388,0,5.0,7.0,1400.0,0.0,0,False,0
89,454377724,5528,25394,0,5.0,6.082762530298219,1216.5525060596437,0.0,0,False,0
90,454377729,5528,25399,0,5.0,5.0,1000.0,0.0,0,False,0
91,454377734,5526,25404,0,5.0,5.385164807134504,1077.0329614269008,0.0,0,False,0
92,454377739,5525,25407,0,5.0,3.1622776601683795,632.4555320336759,0.0,0,False,0
93,454377744,5524,25410,0,5.0,3.1622776601683795,632.4555320336759,0.0,0,False,0
94,454377749,5522,25413,0,5.0,3.605551275463989,721.1102550927978,0.0,0,False,0
95,454377754,5520,25414,0,5.0,2.23606797749979,447.21359549995793,0.0,0,False,0
96,454377759,5519,25416,0,5.0,2.23606797749979,447.21359549995793,0.0,0,False,0
97,454377764,5517,25416,0,5.0,2.0,400.0,0.0,0,False,0
98,454377768,5515,25416,0,4.0,2.0,500.0,0.0,0,False,0
99,454377773,5513,25416,0,5.0,2.0,400.0,0.0,0,False,0
100,454377778,5511,25416,0,5.0,2.0,400.0,0.0,0,False,0
101,454377783,5509,25416,0,5.0,2.0,400.0,0.0,0,False,0
102,454377788,5507,25416,0,5.0,2.0,400.0,0.0,0,False,0
103,454377793,5505,25416,0,5.0,2.0,400.0,0.0,0,False,0
104,454377798,5503,25416,0,5.0,2.0,400.0,0.0,0,False,0
105,454377803,5502,25416,0,5.0,1.0,200.0,0.0,0,False,0
106,454377808,5500,25416,0,5.0,2.0,400.0,0.0,0,False,0
107,454377813,5499,25416,0,5.0,1.0,200.0,0.0,0,False,0
108,454377818,5497,25416,0,5.0,2.0,400.0,0.0,0,False,0
109,454377823,5496,25416,0,5.0,1.0,200.0,0.0,0,False,0
110,454377828,5495,25416,0,5.0,1.0,200.0,0.0,0,False,0
111,454377833,5494,25416,0,5.0,1.0,200.0,0.0,0,False,0
112,454377838,5493,25416,0,5.0,1.0,200.0,0.0,0,False,0
113,454377843,5492,25416,0,5.0,1.0,200.0,0.0,0,False,0
114,454377848,5490,25415,0,5.0,2.23606797749979,447.21359549995793,0.0,0,False,0
115,454377853,5489,25414,0,5.0,1.4142135623730951,282.842712474619,0.0,0,False,0
116,454377858,5488,25413,0,5.0,1.4142135623730951,282.842712474619,0.0,0,False,0
117,454377863,5486,25411,0,5.0,2.8284271247461903,565.685424949238,0.0,0,False,0
118,454377868,5485,25409,0,5.0,2.23606797749979,447.21359549995793,0.0,0,False,0
119,454377873,5483,25407,0,5.0,2.8284271247461903,565.685424949238,0.0,0,False,0
120,454377878,5481,25404,0,5.0,3.605551275463989,721.1102550927978,0.0,0,False,0
121,454377883,5479,25401,0,5.0,3.605551275463989,721.1102550927978,0.0,0,False,0
122,454377888,5477,25398,0,5.0,3.605551275463989,721.1102550927978,0.0,0,False,0
123,454377893,5475,25394,0,5.0,4.47213595499958,894.4271909999159,0.0,0,False,0
124,454377898,5473,25389,0,5.0,5.385164807134504,1077.0329614269008,0.0,0,False,0
125,454377903,5470,25384,0,5.0,5.830951894845301,1166.19037896906,0.0,0,False,0
126,454377908,5468,25380,0,5.0,4.47213595499958,894.4271909999159,0.0,0,False,0
127,454377913,5466,25374,0,5.0,6.324555320336759,1264.9110640673518,0.0,0,False,0
128,454377918,5464,25369,0,5.0,5.385164807134504,1077.0329614269008,0.0,0,False,0
129,454377923,5462,25363,0,5.0,6.324555320336759,1264.9110640673518,0.0,0,False,0
130,454377928,5460,25358,0,5.0,5.385164807134504,1077.0329614269008,0.0,0,False,0
131,454377933,5459,25352,0,5.0,6.082762530298219,1216.5525060596437,0.0,0,False,0
132,454377937,5458,25346,0,4.0,6.082762530298219,1520.690632574555,0.0,0,False,0
133,454377942,5457,25341,0,5.0,5.0990195135927845,1019.8039027185569,0.0,0,False,0
134,454377947,5457,25332,0,5.0,9.0,1800.0,0.0,0,False,0
135,454377952,5457,25328,0,5.0,4.0,800.0,0.0,0,False,0
136,454377957,5457,25323,0,5.0,5.0,1000.0,0.0,0,False,0
137,454377962,5457,25319,0,5.0,4.0,800.0,0.0,0,False,0
138,454377967,5457,25315,0,5.0,4.0,800.0,0.0,0,False,0
139,454377972,5457,25311,0,5.0,4.0,800.0,0.0,0,False,0
140,454377977,5457,25307,0,5.0,4.0,800.0,0.0,0,False,0
141,454377982,5459,25301,0,5.0,6.324555320336759,1264.9110640673518,0.0,0,False,0
142,454377987,5462,25295,0,5.0,6.708203932499369,1341.640786499874,0.0,0,False,0
143,454377992,5465,25288,0,5.0,7.615773105863909,1523.1546211727816,0.0,0,False,0
144,454377997,5468,25279,0,5.0,9.486832980505138,1897.3665961010277,0.0,0,False,0
145,454378002,5470,25265,0,5.0,14.142135623730951,2828.42712474619,0.0,0,False,0
146,454378007,5473,25247,0,5.0,18.24828759089466,3649.6575181789317,0.0,0,False,0
147,454378012,5475,25223,0,5.0,24.08318915758459,4816.637831516919,0.0,0,False,0
148,454378017,5478,25195,0,5.0,28.160255680657446,5632.051136131489,0.0,0,False,0
149,454378022,5480,25184,0,5.0,11.180339887498949,2236.06797749979,0.0,0,False,0
150,454378027,5484,25174,0,5.0,10.770329614269007,2154.0659228538016,0.0,0,False,0
151,454378032,5486,25164,0,5.0,10.198039027185569,2039.6078054371137,0.0,0,False,0
152,454378037,5489,25147,0,5.0,17.26267650163207,3452.5353003264136,0.0,0,False,0
153,454378042,5492,25130,0,5.0,17.26267650163207,3452.5353003264136,0.0,0,False,0
154,454378047,5496,25115,0,5.0,15.524174696260024,3104.834939252005,0.0,0,False,0
155,454378052,5501,25103,0,5.0,13.0,2600.0,0.0,0,False,0
156,454378057,5507,25094,0,5.0,10.816653826391969,2163.3307652783938,0.0,0,False,0
157,454378062,5514,25084,0,5.0,12.206555615733702,2441.3111231467406,0.0,0,False,0
158,454378067,5521,25084,0,5.0,7.0,1400.0,0.0,0,False,0
159,454378072,5529,25084,0,5.0,8.0,1600.0,0.0,0,False,0
160,454378077,5538,25084,0,5.0,9.0,1800.0,0.0,0,False,0
161,454378082,5548,25089,0,5.0,11.180339887498949,2236.06797749979,0.0,0,False,0
162,454378087,5559,25096,0,5.0,13.038404810405298,2607.6809620810595,0.0,0,False,0
163,454378092,5570,25103,0,5.0,13.038404810405298,2607.6809620810595,0.0,0,False,0
164,454378097,5582,25111,0,5.0,14.422205101855956,2884.4410203711914,0.0,0,False,0
165,454378102,5594,25118,0,5.0,13.892443989449804,2778.4887978899606,0.0,0,False,0
166,454378107,5605,25123,0,5.0,12.083045973594572,2416.6091947189143,0.0,0,False,0
167,454378111,5617,25127,0,4.0,12.649110640673518,3162.2776601683795,0.0,0,False,0
168,454378116,5629,25128,0,5.0,12.041594578792296,2408.3189157584593,0.0,0,False,0
169,454378121,5640,25128,0,5.0,11.0,2200.0,0.0,0,False,0
170,454378126,5650,25125,0,5.0,10.44030650891055,2088.06130178211,0.0,0,False,0
171,454378131,5660,25109,0,5.0,18.867962264113206,3773.592452822641,0.0,0,False,0
172,454378136,5669,25085,0,5.0,25.632011235952593,5126.402247190518,0.0,0,False,0
173,454378141,5678,25055,0,5.0,31.32091952673165,6264.18390534633,0.0,0,False,0
174,454378146,5686,25019,0,5.0,36.87817782917155,7375.635565834309,0.0,0,False,0
175,454378151,5692,24980,0,5.0,39.45883931389772,7891.767862779544,0.0,0,False,0
176,454378156,5698,24980,0,5.0,6.0,1200.0,0.0,0,False,0
177,454378161,5703,24980,0,5.0,5.0,1000.0,0.0,0,False,0
178,454378166,5706,24972,0,5.0,8.54400374531753,1708.8007490635061,0.0,0,False,0
179,454378171,5708,24962,0,5.0,10.198039027185569,2039.6078054371137,0.0,0,False,0
180,454378176,5709,24954,0,5.0,8.06225774829855,1612.4515496597098,0.0,0,False,0
181,454378181,5709,24935,0,5.0,19.0,3800.0,0.0,0,False,0
182,454378186,5709,24918,0,5.0,17.0,3400.0,0.0,0,False,0
183,454378191,5709,24903,0,5.0,15.0,3000.0,0.0,0,False,0
184,454378196,5709,24889,0,5.0,14.0,2800.0,0.0,0,False,0
185,454378201,5706,24878,0,5.0,11.40175425099138,2280.3508501982756,0.0,0,False,0
186,454378206,5702,24868,0,5.0,10.770329614269007,2154.0659228538016,0.0,0,False,0
187,454378211,5696,24863,0,5.0,7.810249675906654,1562.0499351813307,0.0,0,False,0
188,454378216,5691,24859,0,5.0,6.4031242374328485,1280.6248474865697,0.0,0,False,0
189,454378221,5685,24857,0,5.0,6.324555320336759,1264.9110640673518,0.0,0,False,0
190,454378226,5679,24856,0,5.0,6.082762530298219,1216.5525060596437,0.0,0,False,0
191,454378231,5672,24856,0,5.0,7.0,1400.0,0.0,0,False,0
192,454378236,5665,24856,0,5.0,7.0,1400.0,0.0,0,False,0
193,454378241,5659,24856,0,5.0,6.0,1200.0,0.0,0,False,0
194,454378246,5652,24862,0,5.0,9.219544457292887,1843.9088914585773,0.0,0,False,0
195,454378251,5645,24868,0,5.0,9.219544457292887,1843.9088914585773,0.0,0,False,0
196,454378256,5639,24876,0,5.0,10.0,2000.0,0.0,0,False,0
197,454378261,5633,24885,0,5.0,10.816653826391969,2163.3307652783938,0.0,0,False,0
198,454378266,5626,24894,0,5.0,11.40175425099138,2280.3508501982756,0.0,0,False,0
199,454378271,5620,24905,0,5.0,12.529964086141668,2505.9928172283335,0.0,0,False,0
200,454378276,5614,24917,0,5.0,13.416407864998739,2683.281572999748,0.0,0,False,0
201,454378280,5609,24929,0,4.0,13.0,3250.0,0.0,0,False,0
202,454378285,5603,24942,0,5.0,14.317821063276353,2863.5642126552707,0.0,0,False,0
203,454378290,5597,24956,0,5.0,15.231546211727817,3046.3092423455632,0.0,0,False,0
204,454378295,5592,24969,0,5.0,13.92838827718412,2785.677655436824,0.0,0,False,0
205,454378300,5587,24982,0,5.0,13.92838827718412,2785.677655436824,0.0,0,False,0
206,454378305,5581,24996,0,5.0,15.231546211727817,3046.3092423455632,0.0,0,False,0
207,454378310,5576,25017,0,5.0,21.587033144922902,4317.4066289845805,0.0,0,False,0
208,454378315,5570,25023,0,5.0,8.48528137423857,1697.056274847714,0.0,0,False,0
209,454378320,5565,25037,0,5.0,14.866068747318506,2973.2137494637013,0.0,0,False,0
210,454378325,5559,25050,0,5.0,14.317821063276353,2863.5642126552707,0.0,0,False,0
211,454378330,5553,25063,0,5.0,14.317821063276353,2863.5642126552707,0.0,0,False,0
212,454378335,5547,25075,0,5.0,13.416407864998739,2683.281572999748,0.0,0,False,0
213,454378340,5541,25087,0,5.0,13.416407864998739,2683.281572999748,0.0,0,False,0
214,454378345,5535,25099,0,5.0,13.416407864998739,2683.281572999748,0.0,0,False,0
215,454378350,5529,25110,0,5.0,12.529964086141668,2505.9928172283335,0.0,0,False,0
216,454378355,5523,25121,0,5.0,12.529964086141668,2505.9928172283335,0.0,0,False,0
217,454378360,5517,25132,0,5.0,12.529964086141668,2505.9928172283335,0.0,0,False,0
218,454378365,5511,25144,0,5.0,13.416407864998739,2683.281572999748,0.0,0,False,0
219,454378370,5505,25154,0,5.0,11.661903789690601,2332.38075793812,0.0,0,False,0
220,454378375,5499,25165,0,5.0,12.529964086141668,2505.9928172283335,0.0,0,False,0
221,454378380,5493,25176,0,5.0,12.529964086141668,2505.9928172283335,0.0,0,False,0
222,454378385,5487,25186,0,5.0,11.661903789690601,2332.38075793812,0.0,0,False,0
223,454378390,5484,25191,0,5.0,5.830951894845301,1166.19037896906,0.0,0,False,0
224,454378395,5479,25201,0,5.0,11.180339887498949,2236.06797749979,0.0,0,False,0
225,454378400,5474,25211,0,5.0,11.180339887498949,2236.06797749979,0.0,0,False,0
226,454378405,5469,25221,0,5.0,11.180339887498949,2236.06797749979,0.0,0,False,0
227,454378410,5463,25231,0,5.0,11.661903789690601,2332.38075793812,0.0,0,False,0
228,454378415,5458,25242,0,5.0,12.083045973594572,2416.6091947189143,0.0,0,False,0
229,454378420,5454,25251,0,5.0,9.848857801796104,1969.7715603592208,0.0,0,False,0
230,454378425,5449,25261,0,5.0,11.180339887498949,2236.06797749979,0.0,0,False,0
231,454378430,5445,25271,0,5.0,10.770329614269007,2154.0659228538016,0.0,0,False,0
232,454378435,5441,25281,0,5.0,10.770329614269007,2154.0659228538016,0.0,0,False,0
233,454378440,5438,25290,0,5.0,9.486832980505138,1897.3665961010277,0.0,0,False,0
234,454378445,5434,25299,0,5.0,9.848857801796104,1969.7715603592208,0.0,0,False,0
235,454378449,5431,25309,0,4.0,10.44030650891055,2610.076627227638,0.0,0,False,0
236,454378454,5428,25318,0,5.0,9.486832980505138,1897.3665961010277,0.0,0,False,0
237,454378459,5426,25327,0,5.0,9.219544457292887,1843.9088914585773,0.0,0,False,0
238,454378464,5423,25336,0,5.0,9.486832980505138,1897.3665961010277,0.0,0,False,0
239,454378469,5421,25345,0,5.0,9.219544457292887,1843.9088914585773,0.0,0,False,0
240,454378474,5419,25353,0,5.0,8.246211251235321,1649.2422502470642,0.0,0,False,0
241,454378479,5418,25361,0,5.0,8.06225774829855,1612.4515496597098,0.0,0,False,0
242,454378484,5416,25369,0,5.0,8.246211251235321,1649.2422502470642,0.0,0,False,0
243,454378489,5415,25376,0,5.0,7.0710678118654755,1414.213562373095,0.0,0,False,0
244,454378494,5414,25382,0,5.0,6.082762530298219,1216.5525060596437,0.0,0,False,0
245,454378499,5413,25388,0,5.0,6.082762530298219,1216.5525060596437,0.0,0,False,0
246,454378504,5412,25393,0,5.0,5.0990195135927845,1019.8039027185569,0.0,0,False,0
247,454378509,5412,25398,0,5.0,5.0,1000.0,0.0,0,False,0
248,454378514,5411,25402,0,5.0,4.123105625617661,824.6211251235321,0.0,0,False,0
249,454378519,5411,25405,0,5.0,3.0,600.0,0.0,0,False,0
250,454378524,5411,25408,0,5.0,3.0,600.0,0.0,0,False,0
251,454378529,5411,25410,0,5.0,2.0,400.0,0.0,0,False,0
252,454378534,5411,25412,0,5.0,2.0,400.0,0.0,0,False,0
253,454378539,5411,25414,0,5.0,2.0,400.0,0.0,0,False,0
254,454378544,5411,25415,0,5.0,1.0,200.0,0.0,0,False,0
255,454378549,5411,25417,0,5.0,2.0,400.0,0.0,0,False,0
256,454378554,5411,25419,0,5.0,2.0,400.0,0.0,0,False,0
257,454378559,5411,25421,0,5.0,2.0,400.0,0.0,0,False,0
258,454378564,5411,25423,0,5.0,2.0,400.0,0.0,0,False,0
259,454378569,5411,25426,0,5.0,3.0,600.0,0.0,0,False,0
260,454378574,5411,25429,0,5.0,3.0,600.0,0.0,0,False,0
261,454378579,5411,25433,0,5.0,4.0,800.0,0.0,0,False,0
262,454378584,5411,25436,0,5.0,3.0,600.0,0.0,0,False,0
263,454378589,5411,25440,0,5.0,4.0,800.0,0.0,0,False,0
264,454378594,5411,25445,0,5.0,5.0,1000.0,0.0,0,False,0
265,454378599,5411,25449,0,5.0,4.0,800.0,0.0,0,False,0
266,454378604,5411,25454,0,5.0,5.0,1000.0,0.0,0,False,0
267,454378609,5411,25459,0,5.0,5.0,1000.0,0.0,0,False,0
268,454378614,5411,25463,0,5.0,4.0,800.0,0.0,0,False,0
269,454378619,5412,25468,0,5.0,5.0990195135927845,1019.8039027185569,0.0,0,False,0
270,454378623,5413,25473,0,4.0,5.0990195135927845,1274.754878398196,0.0,0,False,0
271,454378628,5413,25478,0,5.0,5.0,1000.0,0.0,0,False,0
272,454378633,5414,25483,0,5.0,5.0990195135927845,1019.8039027185569,0.0,0,False,0
273,454378638,5415,25487,0,5.0,4.123105625617661,824.6211251235321,0.0,0,False,0
274,454378643,5415,25492,0,5.0,5.0,1000.0,0.0,0,False,0
275,454378648,5416,25497,0,5.0,5.0990195135927845,1019.8039027185569,0.0,0,False,0
276,454378653,5417,25501,0,5.0,4.123105625617661,824.6211251235321,0.0,0,False,0
277,454378658,5418,25506,0,5.0,5.0990195135927845,1019.8039027185569,0.0,0,False,0
278,454378663,5419,25510,0,5.0,4.123105625617661,824.6211251235321,0.0,0,False,0
279,454378668,5419,25514,0,5.0,4.0,800.0,0.0,0,False,0
280,454378673,5420,25518,0,5.0,4.123105625617661,824.6211251235321,0.0,0,False,0
281,454378678,5421,25522,0,5.0,4.123105625617661,824.6211251235321,0.0,0,False,0
282,454378683,5422,25526,0,5.0,4.123105625617661,824.6211251235321,0.0,0,False,0
283,454378688,5423,25529,0,5.0,3.1622776601683795,632.4555320336759,0.0,0,False,0
284,454378693,5424,25532,0,5.0,3.1622776601683795,632.4555320336759,0.0,0,False,0
285,454378698,5425,25535,0,5.0,3.1622776601683795,632.4555320336759,0.0,0,False,0
286,454378703,5426,25538,0,5.0,3.1622776601683795,632.4555320336759,0.0,0,False,0
287,454378708,5427,25540,0,5.0,2.23606797749979,447.21359549995793,0.0,0,False,0
288,454378713,5428,25543,0,5.0,3.1622776601683795,632.4555320336759,0.0,0,False,0
289,454378718,5429,25545,0,5.0,2.23606797749979,447.21359549995793,0.0,0,False,0
290,454378723,5429,25547,0,5.0,2.0,400.0,0.0,0,False,0
291,454378728,5430,25549,0,5.0,2.23606797749979,447.21359549995793,0.0,0,False,0
292,454378733,5431,25551,0,5.0,2.23606797749979,447.21359549995793,0.0,0,False,0
293,454378738,5432,25552,0,5.0,1.4142135623730951,282.842712474619,0.0,0,False,0
294,454378743,5433,25554,0,5.0,2.23606797749979,447.21359549995793,0.0,0,False,0
295,454378748,5434,25556,0,5.0,2.23606797749979,447.21359549995793,0.0,0,False,0
296,454378753,5434,25557,0,5.0,1.0,200.0,0.0,0,False,0
297,454378758,5435,25558,0,5.0,1.4142135623730951,282.842712474619,0.0,0,False,0
298,454378763,5436,25560,0,5.0,2.23606797749979,447.21359549995793,0.0,0,False,0
299,454378768,5436,25561,0,5.0,1.0,200.0,0.0,0,False,0
300,454378773,5437,25563,0,5.0,2.23606797749979,447.21359549995793,0.0,0,False,0
301,454378778,5438,25564,0,5.0,1.4142135623730951,282.842712474619,0.0,0,False,0
302,454378783,5439,25566,0,5.0,2.23606797749979,447.21359549995793,0.0,0,False,0
303,454378788,5440,25567,0,5.0,1.4142135623730951,282.842712474619,0.0,0,False,0
304,454378792,5441,25568,0,4.0,1.4142135623730951,353.5533905932738,0.0,0,False,0
305,454378797,5442,25570,0,5.0,2.23606797749979,447.21359549995793,0.0,0,False,0
306,454378802,5444,25571,0,5.0,2.23606797749979,447.21359549995793,0.0,0,False,0
307,454378807,5445,25573,0,5.0,2.23606797749979,447.21359549995793,0.0,0,False,0
308,454378812,5446,25574,0,5.0,1.4142135623730951,282.842712474619,0.0,0,False,0
309,454378817,5447,25575,0,5.0,1.4142135623730951,282.842712474619,0.0,0,False,0
310,454378822,5449,25576,0,5.0,2.23606797749979,447.21359549995793,0.0,0,False,0
311,454378827,5450,25577,0,5.0,1.4142135623730951,282.842712474619,0.0,0,False,0
312,454378832,5451,25578,0,5.0,1.4142135623730951,282.842712474619,0.0,0,False,0
313,454378837,5452,25579,0,5.0,1.4142135623730951,282.842712474619,0.0,0,False,0
314,454378842,5453,25580,0,5.0,1.4142135623730951,282.842712474619,0.0,0,False,0
315,454378847,5454,25580,0,5.0,1.0,200.0,0.0,0,False,0
316,454378852,5455,25580,0,5.0,1.0,200.0,0.0,0,False,0
317,454378857,5456,25580,0,5.0,1.0,200.0,0.0,0,False,0
318,454378862,5457,25580,0,5.0,1.0,200.0,0.0,0,False,0
319,454378867,5457,25580,0,5.0,0.0,0.0,0.0,0,False,0
320,454378872,5458,25580,0,5.0,1.0,200.0,0.0,0,False,0
321,454378877,5459,25580,0,5.0,1.0,200.0,0.0,0,False,0
322,454378882,5459,25580,0,5.0,0.0,0.0,0.0,0,False,0
323,454378887,5460,25580,0,5.0,1.0,200.0,0.0,0,False,0
324,454378892,5460,25578,0,5.0,2.0,400.0,0.0,0,False,0
325,454378897,5460,25575,0,5.0,3.0,600.0,0.0,0,False,0
326,454378902,5460,25572,0,5.0,3.0,600.0,0.0,0,False,0
327,454378907,5461,25570,0,5.0,2.23606797749979,447.21359549995793,0.0,0,False,0
328,454378912,5461,25567,0,5.0,3.0,600.0,0.0,0,False,0
329,454378917,5461,25564,0,5.0,3.0,600.0,0.0,0,False,0
330,454378922,5461,25561,0,5.0,3.0,600.0,0.0,0,False,0
331,454378927,5462,25558,0,5.0,3.1622776601683795,632.4555320336759,0.0,0,False,0
